time,x,y,z
31.381,0.01,-0.03,-0.14
31.388,0.01,-0.01,0.11
31.391,0.01,-0.02,-0.21
31.396,-0.03,-0.02,-0.00
31.402,0.00,0.02,-0.14
31.407,-0.01,-0.02,-0.03
31.411,-0.09,-0.05,-0.03
31.416,0.01,-0.01,-0.17
31.431,-0.01,-0.03,-0.11
31.432,-0.06,-0.03,0.04
31.434,0.03,-0.02,-0.22
31.437,-0.00,-0.00,-0.09
31.442,0.04,0.03,-0.09
31.451,0.01,-0.05,-0.09
31.451,-0.00,-0.05,-0.16
31.456,0.01,0.01,-0.07
31.461,-0.04,-0.04,-0.03
31.466,-0.03,-0.04,-0.10
31.472,0.01,0.02,-0.11
31.476,0.01,0.03,-0.11
31.481,-0.03,0.01,-0.07
31.486,-0.00,-0.04,-0.11
31.491,-0.04,0.00,0.05
31.496,-0.03,0.01,-0.10
31.501,-0.04,-0.07,0.02
31.506,-0.01,-0.01,-0.08
31.511,-0.04,-0.04,-0.08
31.516,-0.04,-0.03,-0.03
31.523,-0.06,-0.01,0.08
31.526,-0.05,-0.03,-0.10
31.534,-0.03,-0.03,0.02
31.536,-0.04,0.01,-0.05
31.541,-0.02,-0.02,0.02
31.547,-0.01,-0.02,-0.05
31.551,-0.01,-0.01,-0.01
31.560,-0.00,-0.02,-0.03
31.561,-0.02,0.01,0.02
31.566,0.01,-0.03,-0.08
31.577,-0.03,-0.01,0.01
31.578,0.03,-0.03,-0.05
31.582,0.00,-0.04,-0.09
31.587,-0.01,-0.03,0.02
31.592,0.03,-0.00,-0.06
31.597,-0.03,-0.02,-0.09
31.602,-0.01,0.00,-0.04
31.607,-0.02,-0.03,-0.00
31.612,-0.00,-0.04,-0.03
31.616,-0.00,-0.01,-0.18
31.622,0.01,-0.02,-0.02
31.627,-0.02,0.02,0.05
31.632,-0.02,-0.07,-0.06
31.637,0.01,-0.05,-0.00
31.665,0.01,0.00,-0.01
31.666,0.00,-0.05,-0.03
31.667,0.02,-0.04,-0.12
31.669,-0.01,0.04,0.06
31.670,-0.01,-0.07,-0.07
31.672,-0.04,-0.04,-0.09
31.680,-0.04,-0.01,-0.04
31.686,-0.05,-0.05,0.01
31.687,-0.02,-0.05,-0.04
31.689,-0.02,0.02,-0.11
31.697,-0.02,0.01,-0.06
31.698,-0.06,-0.00,-0.02
31.702,-0.02,-0.02,-0.16
31.707,0.02,-0.01,-0.05
31.713,-0.02,0.01,0.02
31.717,-0.02,-0.04,-0.09
31.722,0.02,-0.05,-0.04
31.728,-0.02,0.00,0.10
31.732,-0.02,-0.02,-0.07
31.737,-0.03,-0.06,0.06
31.743,0.02,0.01,-0.09
31.747,0.01,0.01,0.05
31.752,-0.05,-0.00,0.01
31.757,-0.02,-0.04,-0.10
31.762,-0.04,0.01,-0.06
31.767,-0.05,-0.06,-0.00
31.772,-0.01,-0.04,-0.04
31.784,0.01,0.02,-0.04
31.785,0.02,-0.01,0.01
31.789,-0.01,-0.07,-0.01
31.798,-0.03,-0.03,-0.02
31.799,0.01,-0.02,-0.10
31.803,0.02,-0.03,-0.03
31.807,0.03,-0.02,-0.05
31.813,0.09,0.04,-0.14
31.817,-0.01,-0.02,-0.06
31.822,-0.03,-0.03,-0.05
31.828,-0.04,-0.02,-0.12
31.832,0.02,-0.00,-0.09
31.837,0.02,-0.06,0.00
31.842,0.00,-0.00,0.01
31.847,-0.00,0.02,-0.11
31.852,-0.02,-0.06,-0.13
31.858,-0.07,-0.03,-0.04
31.870,0.04,-0.01,-0.15
31.871,-0.01,-0.08,-0.08
31.872,-0.02,-0.03,-0.04
31.899,0.04,0.00,-0.03
31.900,-0.02,-0.07,-0.03
31.902,-0.02,-0.02,-0.01
31.902,-0.02,-0.04,-0.12
31.903,-0.05,-0.02,-0.05
31.904,0.04,-0.00,-0.10
31.907,-0.00,0.00,-0.03
31.914,-0.03,-0.01,-0.02
31.918,-0.04,-0.00,-0.07
31.925,0.01,-0.02,-0.06
31.927,-0.05,-0.00,-0.10
31.933,-0.01,-0.02,-0.09
31.937,-0.00,-0.01,-0.13
31.954,0.04,-0.05,-0.00
31.970,-0.04,-0.01,0.06
31.972,-0.03,-0.05,-0.07
31.973,-0.03,-0.05,-0.11
31.974,0.03,-0.01,-0.05
31.975,-0.01,-0.01,-0.04
31.977,-0.01,-0.01,-0.13
31.978,-0.01,0.02,0.11
31.992,-0.05,-0.03,-0.06
31.993,-0.05,-0.09,-0.10
31.994,0.02,-0.04,-0.12
31.997,0.01,0.04,0.09
32.002,0.01,-0.02,-0.08
32.007,-0.03,-0.08,-0.05
32.015,0.03,-0.01,-0.05
32.018,0.04,-0.04,-0.10
32.022,0.08,-0.04,-0.04
32.027,0.05,0.01,-0.06
32.038,0.04,0.03,-0.00
32.043,0.01,-0.05,-0.09
32.044,-0.00,-0.05,-0.03
32.047,0.02,-0.04,-0.07
32.052,-0.02,-0.07,0.03
32.057,-0.01,0.00,-0.14
32.063,-0.00,-0.00,-0.03
32.067,-0.03,-0.01,0.01
32.072,-0.04,-0.04,-0.08
32.077,-0.06,-0.02,-0.02
32.082,-0.02,0.00,-0.17
32.087,-0.03,-0.03,-0.03
32.092,-0.01,-0.02,0.04
32.102,-0.04,-0.04,-0.22
32.103,-0.03,-0.08,-0.05
32.107,0.02,-0.05,0.01
32.113,-0.01,-0.02,-0.10
32.118,-0.07,-0.02,0.06
32.122,-0.02,-0.04,-0.10
32.128,-0.03,0.02,-0.02
32.133,-0.01,-0.01,-0.09
32.137,0.03,-0.03,-0.21
32.142,-0.03,-0.03,0.03
32.150,-0.02,0.01,-0.14
32.152,0.01,-0.04,0.00
32.157,-0.03,-0.08,-0.09
32.163,0.01,0.01,-0.07
32.168,-0.01,-0.03,-0.11
32.172,0.01,-0.03,-0.14
32.177,0.02,0.01,-0.07
32.183,-0.04,0.04,0.01
32.187,-0.00,-0.07,-0.23
32.195,-0.03,-0.06,-0.12
32.229,-0.01,-0.01,-0.06
32.231,0.02,-0.01,-0.15
32.232,0.03,-0.03,-0.16
32.233,0.01,0.00,0.10
32.234,-0.04,-0.07,-0.05
32.236,-0.03,-0.07,-0.08
32.239,-0.02,-0.01,0.02
32.240,0.00,-0.00,-0.11
32.241,-0.02,-0.01,-0.01
32.247,-0.00,-0.03,-0.10
32.248,0.04,-0.01,-0.07
32.253,-0.02,0.01,-0.00
32.258,-0.00,-0.06,-0.07
32.263,0.00,0.05,-0.11
32.270,-0.01,0.04,0.05
32.273,-0.03,-0.05,-0.14
32.278,-0.03,-0.05,-0.04
32.284,0.02,0.04,0.00
32.288,0.03,-0.02,-0.06
32.293,0.01,-0.01,-0.04
32.298,0.01,0.02,-0.06
32.303,-0.05,-0.02,-0.15
32.308,-0.00,-0.02,-0.01
32.315,0.00,-0.03,-0.16
32.324,-0.00,-0.02,0.02
32.340,-0.02,0.00,0.04
32.341,-0.02,-0.11,-0.14
32.342,-0.07,-0.07,-0.00
32.343,-0.05,-0.01,0.00
32.343,-0.05,-0.00,-0.16
32.349,-0.09,-0.02,0.04
32.353,0.00,0.02,-0.09
32.358,-0.05,-0.01,-0.08
32.363,-0.03,-0.05,0.01
32.369,0.02,0.02,-0.09
32.374,0.01,0.02,-0.07
32.378,0.01,-0.01,0.02
32.383,-0.01,-0.04,-0.02
32.389,-0.01,-0.02,-0.00
32.393,0.02,-0.01,-0.11
32.398,0.04,0.01,-0.08
32.405,0.03,0.04,-0.06
32.409,0.01,-0.02,-0.08
32.413,-0.02,-0.01,-0.04
32.419,0.02,-0.05,-0.17
32.423,-0.01,-0.01,-0.11
32.429,0.00,-0.01,-0.14
32.433,-0.02,0.01,0.07
32.439,-0.01,-0.05,-0.15
32.444,0.01,-0.03,-0.02
32.457,-0.02,-0.07,-0.10
32.459,-0.06,-0.02,-0.07
32.460,-0.05,0.04,-0.15
32.497,-0.04,-0.00,-0.07
32.498,-0.05,-0.03,-0.02
32.500,-0.07,-0.00,-0.12
32.501,-0.01,-0.05,-0.20
32.502,-0.00,-0.04,-0.03
32.502,0.01,-0.03,-0.03
32.503,-0.05,-0.07,-0.08
32.505,-0.04,-0.07,-0.02
32.506,-0.03,-0.01,-0.10
32.511,-0.02,-0.01,-0.10
32.514,-0.01,-0.01,-0.18
32.518,0.04,0.02,-0.04
32.524,-0.07,0.00,-0.04
32.529,-0.08,-0.07,-0.10
32.542,-0.06,0.01,-0.09
32.551,0.00,0.05,-0.07
32.552,-0.04,-0.03,-0.11
32.553,0.05,-0.02,-0.15
32.554,0.02,-0.04,-0.02
32.564,-0.00,-0.03,-0.16
32.564,-0.01,-0.02,-0.01
32.569,0.02,-0.04,-0.09
32.573,0.04,0.04,-0.02
32.578,-0.04,-0.01,-0.08
32.584,0.03,-0.04,-0.10
32.589,0.05,-0.01,-0.04
32.594,-0.01,0.03,-0.04
32.598,-0.01,-0.06,-0.17
32.611,0.02,-0.04,-0.01
32.612,-0.00,0.00,0.07
32.616,-0.04,-0.05,-0.17
32.619,-0.03,-0.05,0.03
32.639,-0.04,0.00,-0.09
32.639,-0.03,0.02,0.03
32.640,-0.06,-0.06,-0.06
32.641,-0.04,-0.01,-0.07
32.644,-0.03,-0.00,-0.11
32.649,-0.02,0.01,0.08
32.655,-0.02,-0.02,-0.13
32.659,-0.01,-0.03,0.02
32.663,-0.04,-0.01,-0.02
32.670,-0.02,-0.07,-0.12
32.674,0.03,-0.02,0.07
32.679,0.04,0.00,-0.15
32.683,-0.02,-0.03,0.10
32.691,0.02,-0.02,-0.13
32.694,0.04,0.01,-0.02
32.699,0.01,-0.04,-0.06
32.704,0.02,0.01,0.06
32.709,0.02,0.00,-0.08
32.714,-0.02,-0.10,-0.03
32.719,-0.03,-0.06,-0.07
32.734,-0.00,-0.02,-0.11
32.735,0.03,-0.03,-0.07
32.736,-0.01,0.01,0.01
32.740,0.02,-0.01,-0.08
32.759,-0.01,0.01,-0.18
32.760,-0.01,-0.03,-0.04
32.761,0.01,-0.04,-0.09
32.762,-0.02,0.00,-0.05
32.764,0.04,-0.01,-0.19
32.771,-0.00,-0.05,0.04
32.775,-0.03,-0.03,-0.13
32.779,-0.09,0.02,-0.07
32.784,0.01,-0.02,-0.21
32.794,-0.03,0.03,-0.06
32.794,-0.06,-0.03,-0.05
32.799,-0.08,-0.04,-0.11
32.805,-0.01,-0.02,-0.07
32.810,-0.00,0.04,-0.11
32.814,-0.05,-0.01,-0.08
32.819,-0.02,-0.03,-0.22
32.825,0.01,-0.01,0.06
32.829,-0.05,0.01,-0.16
32.834,0.01,-0.05,-0.09
32.839,0.03,0.00,-0.13
32.844,0.02,0.01,-0.09
32.849,-0.03,-0.05,-0.11
32.856,-0.02,-0.02,-0.20
32.880,0.03,-0.02,-0.05
32.881,-0.02,0.00,-0.11
32.881,-0.04,0.02,0.09
32.882,0.05,-0.05,-0.18
32.883,-0.00,-0.07,0.09
32.883,-0.02,-0.04,-0.11
32.890,-0.03,0.01,-0.02
32.895,0.03,0.01,-0.15
32.899,-0.09,-0.02,0.00
32.906,-0.02,-0.01,-0.06
32.911,0.01,-0.01,-0.00
32.914,0.02,-0.02,0.07
32.919,-0.04,-0.04,-0.10
32.930,-0.05,-0.01,-0.00
32.930,0.02,0.00,-0.07
32.934,0.00,-0.00,0.03
32.940,-0.01,-0.05,-0.09
32.946,-0.00,-0.02,0.05
32.953,0.04,-0.03,-0.14
32.956,-0.00,-0.01,-0.04
32.961,0.04,-0.02,-0.16
32.964,0.00,0.02,0.02
32.969,-0.02,-0.03,-0.06
32.974,-0.02,0.01,0.04
32.979,-0.00,-0.03,-0.14
32.984,-0.03,-0.01,-0.05
32.990,-0.03,-0.02,0.01
33.002,0.02,-0.01,-0.10
33.002,0.01,-0.02,-0.13
33.005,-0.02,0.01,-0.10
33.030,-0.06,-0.01,-0.00
33.031,0.00,-0.01,-0.24
33.031,0.03,-0.03,-0.06
33.032,0.00,-0.00,-0.13
33.033,-0.05,-0.02,-0.04
33.034,-0.04,-0.04,-0.16
33.042,-0.05,-0.05,-0.08
33.049,-0.07,-0.01,-0.05
33.051,-0.04,0.02,-0.17
33.055,-0.00,-0.02,-0.10
33.066,0.01,-0.03,-0.11
33.067,-0.06,-0.05,-0.06
33.070,-0.05,-0.02,-0.22
33.074,0.00,-0.01,-0.03
33.080,-0.02,-0.04,-0.15
33.084,0.01,-0.02,-0.02
33.092,0.01,-0.06,-0.15
33.097,-0.01,-0.08,-0.08
33.099,-0.06,-0.06,-0.03
33.104,0.02,0.01,-0.17
33.110,0.01,-0.02,-0.10
33.115,-0.02,0.00,0.03
33.119,-0.02,-0.07,-0.06
33.126,0.01,-0.03,-0.09
33.140,0.03,0.00,0.00
33.141,-0.01,0.04,-0.03
33.141,-0.01,0.01,0.05
33.146,0.02,-0.04,-0.01
33.149,-0.00,-0.01,0.07
33.155,-0.00,-0.01,0.04
33.160,0.01,-0.03,-0.01
33.165,0.03,-0.00,0.04
33.170,-0.02,0.01,-0.02
33.177,-0.08,-0.02,0.05
33.181,-0.02,-0.05,-0.04
33.185,-0.05,0.00,0.12
33.190,-0.01,-0.03,-0.13
33.195,0.01,0.01,0.17
33.200,-0.03,-0.06,-0.04
33.205,-0.07,-0.04,0.06
33.210,-0.04,-0.03,-0.13
33.216,0.04,-0.00,-0.04
33.220,-0.00,0.01,-0.01
33.225,-0.07,0.03,0.06
33.231,-0.00,-0.05,-0.12
33.235,-0.02,-0.00,-0.04
33.240,-0.06,0.01,0.05
33.245,-0.03,-0.01,-0.16
33.250,-0.03,-0.01,0.00
33.255,-0.01,-0.05,-0.09
33.260,-0.07,-0.02,0.03
33.265,-0.02,-0.03,-0.18
33.270,-0.01,0.01,-0.13
33.275,0.02,0.00,-0.07
33.301,-0.00,-0.02,-0.08
33.301,0.00,-0.02,-0.12
33.302,-0.01,-0.05,-0.09
33.303,-0.01,-0.03,-0.06
33.304,-0.01,-0.01,-0.13
33.305,0.01,-0.01,-0.11
33.310,0.02,-0.09,-0.08
33.317,0.01,-0.03,-0.00
33.320,0.03,-0.03,-0.18
33.325,0.00,-0.00,-0.04
33.336,0.03,-0.01,-0.15
33.337,-0.02,-0.01,-0.07
33.340,0.03,-0.03,-0.19
33.345,0.04,-0.00,-0.03
33.351,-0.02,0.02,-0.08
33.355,0.05,-0.04,-0.16
33.362,0.00,-0.06,0.03
33.367,0.01,-0.04,-0.15
33.370,-0.05,-0.00,-0.07
33.375,0.02,0.00,-0.05
33.380,-0.00,-0.03,-0.02
33.385,0.02,-0.05,-0.08
33.390,-0.06,-0.03,-0.02
33.395,-0.03,-0.07,-0.11
33.407,0.01,-0.02,0.02
33.407,-0.01,0.02,-0.08
33.411,-0.01,-0.06,-0.05
33.436,0.01,-0.05,0.02
33.436,-0.01,-0.00,-0.07
33.437,-0.07,-0.04,-0.01
33.437,0.03,0.02,-0.11
33.438,0.01,-0.03,-0.05
33.440,-0.02,-0.01,-0.01
33.445,-0.03,-0.02,-0.03
33.451,0.01,-0.02,-0.07
33.456,0.02,0.01,-0.01
33.460,-0.02,-0.02,-0.03
33.467,-0.03,-0.01,-0.06
33.470,-0.03,-0.02,0.03
33.475,-0.08,-0.01,-0.01
33.482,0.01,-0.02,-0.05
33.485,0.02,-0.05,0.01
33.490,-0.04,-0.03,0.04
33.495,-0.03,0.00,-0.08
33.502,0.01,0.01,0.03
33.505,0.04,-0.04,-0.08
33.510,-0.01,-0.03,0.06
33.515,-0.01,-0.01,-0.05
33.539,0.02,-0.06,0.04
33.540,0.02,-0.04,-0.04
33.541,-0.01,-0.03,-0.03
33.541,-0.03,-0.04,-0.05
33.542,0.02,-0.02,-0.05
33.565,-0.02,-0.06,0.06
33.566,-0.01,0.01,-0.01
33.567,0.01,0.01,-0.04
33.568,-0.01,-0.03,-0.05
33.569,0.04,0.01,0.12
33.577,-0.02,-0.04,-0.06
33.577,-0.01,-0.06,0.00
33.583,-0.02,-0.02,-0.02
33.586,-0.01,0.02,0.02
33.591,-0.02,-0.01,-0.06
33.595,-0.06,-0.05,0.07
33.601,-0.05,-0.01,-0.05
33.605,-0.02,0.01,-0.10
33.609,-0.02,-0.01,-0.03
33.615,0.03,0.02,-0.02
33.620,-0.07,-0.02,-0.03
33.625,-0.04,-0.05,-0.03
33.630,-0.00,-0.00,-0.11
33.640,-0.05,0.05,-0.03
33.641,0.01,0.00,-0.15
33.645,0.01,0.01,-0.09
33.650,0.01,-0.05,-0.01
33.655,-0.01,-0.03,-0.02
33.660,-0.01,-0.03,-0.15
33.665,0.04,0.01,-0.05
33.671,0.05,-0.03,-0.05
33.675,-0.01,-0.05,-0.07
33.680,-0.01,-0.09,-0.02
33.685,-0.01,-0.06,-0.03
33.692,0.02,-0.05,-0.04
33.695,0.03,-0.01,-0.10
33.700,0.03,-0.07,-0.00
33.705,0.01,-0.10,-0.13
33.710,-0.05,-0.07,-0.02
33.716,0.04,-0.01,-0.21
33.720,-0.00,-0.03,-0.06
33.725,-0.01,0.02,-0.14
33.730,-0.05,-0.04,-0.03
33.736,0.01,-0.10,-0.13
33.741,0.00,-0.02,0.01
33.745,-0.02,0.03,-0.10
33.751,0.03,0.03,-0.08
33.756,-0.04,-0.04,-0.04
33.760,-0.10,-0.04,-0.09
33.767,-0.05,-0.03,-0.14
33.778,-0.04,0.01,-0.01
33.779,-0.00,0.02,0.00
33.781,-0.04,0.02,-0.09
33.786,-0.03,-0.07,-0.05
33.804,-0.05,-0.10,0.04
33.805,-0.07,-0.04,-0.13
33.805,-0.06,0.05,-0.03
33.806,-0.01,0.08,-0.04
33.811,-0.06,-0.01,0.16
33.816,-0.08,-0.07,-0.12
33.823,0.01,-0.08,0.05
33.826,0.01,0.02,-0.15
33.831,-0.00,0.04,0.03
33.836,-0.03,-0.03,0.05
33.841,-0.03,-0.09,0.03
33.846,-0.05,-0.10,-0.01
33.851,0.02,-0.02,0.04
33.857,0.05,0.01,-0.09
33.861,0.00,0.06,0.13
33.866,-0.00,-0.03,0.07
33.877,-0.04,-0.12,0.05
33.878,-0.03,-0.10,-0.10
33.881,0.03,-0.02,-0.04
33.886,0.02,0.06,-0.02
33.892,-0.04,0.01,0.11
33.896,-0.04,-0.03,-0.12
33.901,-0.03,-0.12,0.07
33.912,0.01,-0.05,-0.04
33.913,0.02,0.05,-0.08
33.926,0.03,0.05,0.02
33.927,-0.02,-0.05,0.06
33.928,-0.03,-0.07,-0.01
33.942,-0.01,-0.07,-0.05
33.942,0.07,-0.02,0.02
33.943,0.02,0.09,0.02
33.946,0.02,0.07,0.08
33.955,-0.02,-0.10,0.01
33.956,-0.01,-0.15,0.03
33.962,0.02,-0.06,0.00
33.966,0.07,0.05,-0.05
33.971,0.03,0.08,0.05
33.977,0.01,0.01,-0.01
33.981,-0.09,-0.10,-0.10
33.988,-0.03,-0.13,-0.07
33.992,0.06,-0.01,0.04
33.996,0.04,0.11,-0.03
34.001,-0.02,0.03,0.04
34.007,-0.02,-0.13,-0.02
34.011,-0.06,-0.15,-0.04
34.016,-0.05,-0.12,-0.17
34.022,0.03,0.05,-0.08
34.028,0.08,0.12,0.03
34.031,-0.01,-0.02,0.00
34.044,-0.05,-0.14,-0.09
34.046,-0.03,-0.16,-0.07
34.046,-0.07,0.01,-0.07
34.052,0.00,0.13,-0.09
34.065,-0.01,0.06,-0.05
34.066,-0.06,-0.09,0.05
34.067,-0.10,-0.19,0.00
34.077,-0.05,-0.09,-0.14
34.079,-0.00,0.10,0.02
34.085,0.01,0.17,-0.02
34.085,-0.01,0.02,0.02
34.111,-0.03,-0.15,-0.12
34.112,-0.10,-0.16,-0.04
34.113,0.01,-0.02,-0.15
34.113,0.06,0.17,-0.04
34.114,0.03,0.10,-0.01
34.117,-0.04,-0.09,0.06
34.124,-0.09,-0.20,0.02
34.127,-0.02,-0.08,-0.10
34.131,0.01,0.07,0.02
34.136,0.04,0.16,-0.01
34.145,-0.01,0.04,-0.01
34.146,-0.01,-0.18,-0.05
34.151,-0.08,-0.17,-0.05
34.156,-0.03,-0.07,0.01
34.162,0.04,0.16,-0.09
34.166,0.03,0.10,0.04
34.173,0.01,-0.06,0.03
34.178,-0.04,-0.20,0.09
34.182,-0.04,-0.11,0.01
34.186,0.03,0.05,0.04
34.191,0.06,0.12,0.03
34.197,0.00,0.05,0.03
34.202,-0.03,-0.09,-0.07
34.218,-0.02,-0.19,0.15
34.219,-0.03,-0.01,0.02
34.224,-0.01,0.18,-0.02
34.225,0.03,0.07,-0.04
34.226,0.00,-0.05,0.18
34.243,-0.07,-0.17,-0.00
34.244,-0.01,-0.15,0.12
34.245,0.04,0.02,0.05
34.246,-0.02,0.17,0.14
34.251,-0.02,0.05,-0.09
34.256,-0.01,-0.14,-0.02
34.264,-0.03,-0.12,0.12
34.266,-0.06,0.04,-0.02
34.271,-0.03,0.10,0.09
34.280,-0.00,0.11,0.09
34.282,-0.06,-0.05,0.03
34.286,-0.02,-0.16,0.08
34.292,0.01,-0.09,0.01
34.299,-0.03,0.07,0.04
34.302,-0.05,0.13,-0.06
34.307,0.01,0.00,-0.02
34.315,-0.03,-0.13,0.01
34.317,-0.01,-0.17,0.01
34.322,-0.01,0.01,0.01
34.332,0.02,0.08,-0.02
34.333,-0.03,0.04,-0.08
34.337,-0.05,-0.07,-0.00
34.343,-0.05,-0.18,-0.03
34.356,0.03,-0.10,-0.05
34.357,-0.01,0.10,0.02
34.358,-0.04,0.09,-0.16
34.384,-0.04,-0.05,-0.09
34.385,-0.06,-0.12,-0.15
34.385,-0.03,-0.19,-0.12
34.386,0.04,-0.03,-0.06
34.387,0.03,0.15,0.01
34.387,-0.06,0.07,-0.07
34.392,-0.05,-0.13,-0.03
34.398,-0.00,-0.18,-0.08
34.402,-0.01,-0.05,-0.02
34.407,0.01,0.07,-0.03
34.414,-0.03,0.07,-0.06
34.417,-0.01,-0.02,-0.19
34.422,-0.01,-0.16,-0.08
34.427,-0.00,-0.14,-0.03
34.433,-0.06,0.09,-0.06
34.437,0.01,0.12,-0.15
34.445,-0.03,0.02,-0.06
34.450,-0.05,-0.09,-0.03
34.458,-0.03,-0.15,-0.06
34.461,0.02,-0.03,-0.01
34.462,0.05,0.10,-0.05
34.469,-0.00,0.09,-0.13
34.472,-0.02,-0.05,-0.09
34.477,-0.00,-0.12,0.01
34.488,-0.06,-0.06,0.06
34.491,-0.04,0.05,-0.08
34.492,-0.01,0.13,0.05
34.523,0.04,-0.00,0.04
34.523,-0.05,-0.09,-0.02
34.524,-0.03,-0.12,0.04
34.525,-0.03,-0.06,-0.00
34.525,0.01,0.03,-0.00
34.528,-0.00,0.07,-0.09
34.529,-0.01,-0.06,0.03
34.536,-0.05,-0.16,0.13
34.537,-0.02,-0.05,0.06
34.548,-0.00,-0.02,0.00
34.548,0.04,0.07,0.15
34.554,-0.01,0.03,-0.03
34.558,-0.04,-0.10,0.11
34.563,0.03,-0.10,0.00
34.569,-0.05,0.02,0.19
34.572,-0.02,0.07,-0.07
34.579,0.07,-0.02,0.07
34.584,0.02,-0.02,-0.00
34.588,-0.04,-0.10,0.10
34.592,-0.01,-0.03,-0.02
34.597,-0.04,0.03,0.16
34.603,0.01,0.04,-0.05
34.607,-0.01,-0.04,0.03
34.612,0.00,-0.04,0.07
34.634,-0.04,-0.04,0.02
34.635,-0.02,0.01,0.09
34.636,-0.02,0.02,-0.06
34.637,-0.02,-0.00,0.01
34.637,-0.06,-0.05,0.01
34.645,-0.04,-0.02,-0.04
34.647,-0.04,-0.01,-0.01
34.653,-0.05,0.04,-0.01
34.657,-0.02,0.02,0.02
34.663,-0.03,-0.04,-0.06
34.668,-0.01,-0.08,0.02
34.672,-0.02,-0.06,-0.05
34.677,0.03,0.00,0.05
34.683,0.02,0.00,-0.11
34.688,-0.01,-0.04,0.00
34.692,-0.05,-0.08,-0.11
34.697,-0.02,-0.01,0.09
34.703,0.00,-0.01,-0.21
34.707,0.04,0.05,0.02
34.713,0.06,-0.01,-0.09
34.718,-0.08,-0.08,0.05
34.723,-0.02,-0.02,-0.07
34.727,0.01,-0.01,-0.06
34.732,0.01,-0.01,-0.15
34.753,0.01,0.02,-0.06
34.754,0.03,-0.00,-0.07
34.755,-0.00,-0.03,-0.07
34.755,-0.03,-0.01,-0.07
34.770,0.02,-0.02,-0.05
34.771,0.07,-0.01,-0.07
34.772,-0.01,-0.05,0.01
34.773,-0.08,-0.04,-0.04
34.777,-0.03,-0.07,-0.02
34.783,0.02,-0.03,-0.01
34.788,0.03,-0.01,-0.16
34.792,0.00,-0.02,-0.04
34.797,-0.04,-0.03,0.07
34.803,-0.00,-0.08,-0.16
34.808,-0.06,-0.01,0.02
34.812,-0.06,0.00,-0.13
34.819,-0.04,0.04,0.17
34.823,-0.05,-0.00,-0.12
34.827,-0.03,-0.05,-0.03
34.833,-0.04,-0.07,-0.06
34.838,-0.05,-0.03,0.01
34.843,-0.03,0.01,-0.09
34.847,-0.05,-0.01,0.09
34.858,-0.04,-0.05,-0.09
34.859,-0.07,-0.09,0.02
34.873,-0.02,-0.03,-0.00
34.874,-0.00,-0.01,-0.02
34.875,-0.03,-0.01,0.04
34.885,-0.04,-0.00,0.04
34.886,-0.04,-0.03,-0.01
34.888,-0.01,-0.11,0.05
34.893,0.01,-0.02,-0.01
34.898,-0.00,0.01,-0.02
34.906,0.02,-0.01,0.05
34.908,-0.03,-0.06,0.01
34.913,0.03,-0.04,-0.01
34.918,0.06,-0.03,0.00
34.924,0.03,0.07,0.14
34.928,0.07,0.02,0.19
34.933,-0.01,0.01,0.07
34.939,-0.01,-0.03,0.13
34.943,0.07,-0.06,-0.03
34.948,0.07,-0.01,0.12
34.965,0.05,0.05,0.02
34.966,-0.00,0.02,0.05
34.967,-0.00,-0.05,-0.06
34.974,-0.01,-0.04,0.04
34.975,0.03,0.03,0.05
34.978,0.01,0.04,0.02
34.985,-0.06,0.01,0.15
34.993,-0.06,-0.03,-0.02
34.995,-0.06,-0.06,-0.01
34.998,0.00,-0.08,-0.09
35.029,-0.01,0.02,0.14
35.030,-0.02,0.01,-0.03
35.031,-0.06,-0.04,0.05
35.031,-0.06,-0.09,-0.01
35.032,-0.04,-0.05,-0.07
35.033,-0.04,-0.05,-0.06
35.034,-0.04,-0.02,0.01
35.060,-0.04,-0.05,-0.00
35.061,-0.08,-0.06,0.05
35.062,-0.05,-0.09,0.02
35.063,-0.01,-0.04,0.05
35.064,-0.01,0.01,-0.01
35.064,-0.04,-0.04,-0.11
35.070,-0.06,-0.04,0.04
35.079,-0.07,-0.02,-0.10
35.079,-0.06,0.05,-0.02
35.083,-0.00,-0.05,-0.09
35.091,0.03,0.03,-0.04
35.092,-0.03,-0.01,-0.00
35.098,-0.01,-0.00,-0.07
35.103,0.04,0.01,0.00
35.112,0.01,0.02,-0.12
35.113,0.03,0.03,-0.01
35.124,0.04,0.02,-0.01
35.124,-0.02,-0.01,0.01
35.140,-0.04,-0.06,-0.19
35.141,0.06,0.04,-0.00
35.142,0.08,0.02,-0.20
35.143,0.01,0.01,0.13
35.148,0.01,-0.01,-0.10
35.154,-0.01,-0.02,-0.02
35.159,-0.00,-0.04,-0.12
35.163,0.03,0.01,-0.14
35.168,0.07,-0.01,-0.04
35.174,0.08,-0.02,-0.04
35.178,0.07,-0.05,0.04
35.183,-0.02,-0.02,-0.06
35.188,0.02,-0.05,-0.01
35.194,0.01,-0.01,-0.03
35.198,-0.01,-0.04,0.05
35.203,0.00,-0.06,-0.04
35.210,-0.02,0.01,0.02
35.214,-0.01,-0.02,0.02
35.218,-0.02,0.00,0.10
35.225,-0.01,0.03,0.01
35.228,-0.06,0.02,-0.02
35.233,-0.03,-0.07,0.06
35.238,-0.02,0.00,-0.04
35.244,-0.04,0.02,0.06
35.249,-0.03,0.01,0.03
35.254,-0.07,-0.04,0.17
